People Media Colombia Country > Region > City Report -- Geo 25-1-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Range: 2/24/2020 to 2/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Date,Campaign ID,Campaign Name,Start Date,End Date,Country,Region,City,Imps. Won,Clicks,CTR,Total eCPM,Total eCPC,Total eCPA,CTC,VTC,Total Conversions,Click CVR,View CVR,Total CVRM,CTC Revenue,VTC Revenue,Total Revenue,Media Spend,Data Spend,Total Spend,Audio/Video Starts,25% Complete,50% Complete,75% Complete,100% Complete,Completion Rate,eCPCV,Companion Imps. Won,Companion Clicks,Companion CTC,Companion CTC Revenue
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Magdalena,Medellin,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Magdalena,Santa Marta,33,0,0.00%,$1.21 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.04 ,$0.00 ,$0.04 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Meta,Acacias,1,0,0.00%,$2.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Meta,Cubarral,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Meta,Girardot,1,0,0.00%,$2.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Meta,Guamal,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Meta,Villavicencio,17,0,0.00%,$1.56 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.03 ,$0.00 ,$0.03 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Putumayo,Mocoa,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Putumayo,Puerto Asis,2,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Ansermanuevo,1,0,0.00%,$2.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Buenaventura,2,0,0.00%,$1.70 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Cartago,2,0,0.00%,$1.50 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,El Cerrito,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Florida,1,0,0.00%,$1.13 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Ginebra,2,0,0.00%,$1.50 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Guadalajara de Buga,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,La Union,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Palmira,11,0,0.00%,$1.73 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Pradera,1,0,0.00%,$2.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,San Pedro,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Santiago de Cali,178,0,0.00%,$1.34 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.24 ,$0.00 ,$0.24 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Tulua,5,0,0.00%,$0.89 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Villanueva,11,0,0.00%,$1.32 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Departamento del Valle del Cauca,Yumbo,3,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Quindio Department,Armenia,25,0,0.00%,$1.14 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.03 ,$0.00 ,$0.03 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Quindio Department,Calarca,2,0,0.00%,$1.50 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Quindio Department,La Tebaida,1,0,0.00%,$2.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Quindio Department,Salento,6,0,0.00%,$1.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Colombia,Unknown,Unknown,36,0,0.00%,$1.16 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.04 ,$0.00 ,$0.04 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Alajuela,Alajuela,25,0,0.00%,$1.03 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.03 ,$0.00 ,$0.03 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Alajuela,Atenas,3,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Alajuela,El Coco,9,0,0.00%,$0.99 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Alajuela,Grecia,8,0,0.00%,$0.84 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Alajuela,La Fortuna,5,0,0.00%,$1.14 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Alajuela,Quesada,12,0,0.00%,$0.86 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Cartago,Cartago,29,0,0.00%,$1.30 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.04 ,$0.00 ,$0.04 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Cartago,Moravia,1,0,0.00%,$1.98 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Cartago,Turrialba,2,0,0.00%,$0.84 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Guanacaste,Bagaces,1,0,0.00%,$0.67 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Guanacaste,Hacienda Tamarindo,8,0,0.00%,$1.23 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Guanacaste,Liberia,5,0,0.00%,$1.48 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Guanacaste,Nicoya,7,0,0.00%,$0.68 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Guanacaste,Nosara,7,0,0.00%,$1.05 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Guanacaste,Samara,2,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Guanacaste,Santa Cruz,4,0,0.00%,$1.08 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Guanacaste,Tilaran,1,0,0.00%,$0.67 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Heredia,Heredia,35,0,0.00%,$1.40 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.05 ,$0.00 ,$0.05 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Limon,Guapiles,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Limon,Limon,9,0,0.00%,$1.43 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Puntarenas,Buenos Aires,1,0,0.00%,$1.17 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Puntarenas,Cobano,3,0,0.00%,$0.89 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Puntarenas,Jaco,1,0,0.00%,$1.70 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Puntarenas,Puntarenas,4,0,0.00%,$0.68 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Puntarenas,Quepos,10,0,0.00%,$1.36 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de Puntarenas,San Vito,3,0,0.00%,$1.17 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de San Jose,Escazu,3,0,0.00%,$1.19 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de San Jose,Perez,10,0,0.00%,$1.34 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de San Jose,San Jose,160,0,0.00%,$1.16 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.19 ,$0.00 ,$0.19 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de San Jose,Santa Ana,10,0,0.00%,$1.25 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Provincia de San Jose,Unknown,1,0,0.00%,$1.70 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Costa Rica,Unknown,Unknown,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de Ahuachapan,San Marcos,1,0,0.00%,$1.30 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de La Libertad,Quezaltepeque,4,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de La Libertad,Santa Tecla,5,0,0.00%,$1.10 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de Morazan,Sociedad,2,0,0.00%,$0.67 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de San Miguel,San Miguel,2,0,0.00%,$1.34 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de San Salvador,Mejicanos,1,0,0.00%,$1.17 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de San Salvador,San Salvador,33,0,0.00%,$1.33 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.04 ,$0.00 ,$0.04 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de Santa Ana,Santa Ana,2,0,0.00%,$1.08 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de Sonsonate,Sonsonate,2,0,0.00%,$1.98 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,El Salvador,Departamento de Usulutan,Colon,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Guatemala,Departamento de Guatemala,Guatemala City,187,0,0.00%,$1.36 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.25 ,$0.00 ,$0.25 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Guatemala,Departamento de Guatemala,Santa Catarina Pinula,1,0,0.00%,$1.98 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Guatemala,Departamento de Huehuetenango,Huehuetenango,2,0,0.00%,$1.49 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Guatemala,Departamento de Jalapa,Jalapa,1,0,0.00%,$1.00 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Guatemala,Departamento de Quetzaltenango,La Esperanza,1,0,0.00%,$1.73 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,1285347,BONIFICADO,2/14/20,2/27/20,Guatemala,Departamento de Quetzaltenango,Quetzaltenango,1,0,0.00%,$0.67 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
